"","Bzone","DailyCO2e_2019","DVMT_2019","DailyCO2e_2045_base","DVMT_2045_base","DailyCO2e_2045_telework","DVMT_2045_telework","hispanic_index","low_income_index","racial_minority_index","age75older_index","nonEnglish_index","disability_index","index","EEA"
"399",1912,6590.306917184,14706.541580974,5202.91905501799,22838.1558927471,4400.53741814767,19700.5330036438,2.10361267210906,1.74074730519309,0,2.02180985570721,1.83007788433909,1.62944468882782,7.69624771734845,1
"400",1913,13924.655199295,30844.565811562,7344.92591275523,31376.1114893721,5999.85600458491,25082.6848447212,1.95776309384196,2.62772907608072,0,0,2.08789606427983,1.64167733875983,6.67338823420251,1
"401",1914,11295.177399356,25328.033344864,6112.79679374104,25318.6863274458,4713.8546788024,20230.4992592526,1.95605757436669,2.62152079793529,0,0,2.08612739677192,1.64279846179486,6.66370576907389,1
"402",1915,22785.117466382,51434.335556801,15022.4396874236,54875.3340058152,12969.3799086893,47017.0442543039,0,0,0,0,0,0,0,0
"403",1916,14838.852449028,33562.455608472,8814.60738252999,32666.0713089904,7293.38795798754,26781.5989711724,0,0,0,1.79291546932934,0,0,1.79291546932934,0
"404",1917,8783.517292393,20125.388637261,6082.76474788684,22165.5592752442,4998.38276880321,18398.558581909,0,0,0,0,0,0,0,0
"405",1918,36977.291294841,83971.838338597,20982.0094008433,78123.5890682817,18173.0366554665,67178.8068157229,0,0,0,1.57172401993974,0,0,1.57172401993974,0
"406",1919,43263.9249851,98146.988149059,25076.1251478966,94122.1409319839,21079.6572072594,79922.3941598026,0,0,0,2.15125740568336,0,0,2.15125740568336,0
"407",1920,19818.663307494,44897.706666284,13923.0746081863,56460.7232937289,12268.1846756409,49752.1787374709,0,0,0,0,0,0,0,0
"408",1921,7004.407185604,15982.451924249,5650.32275049926,21584.9417040008,4550.11987335614,17434.5467868182,0,0,0,0,0,0,0,0
"409",1922,19210.588238861,43215.110281094,10989.5992452997,41922.4640191517,9310.00181038871,34871.5627055648,0,0,0,2.1540765896176,0,0,2.1540765896176,0
"410",1923,4181.274986759,9330.782225226,2224.67457451128,8591.18870185355,1972.85333671033,7353.13044223328,0,0,0,0,0,0,0,0
"411",1924,16397.230209869,36427.479159104,9282.71977191249,36160.0463168831,7949.76587398384,30154.2855562049,0,0,0,0,0,0,0,0
"412",1925,5985.343768778,13199.039395359,9704.3527623879,37530.2205082355,7872.27099965185,30653.8169400408,0,0,0,0,0,0,0,0
"413",1926,5040.286270539,11195.361194967,3082.91622797086,11593.512588687,2560.43546557008,9573.45159537189,0,0,0,0,0,0,0,0
"414",1927,5878.26013221,13053.652356406,2795.6618931942,11340.2287698781,2372.55406872959,9612.64060934168,0,0,0,0,0,0,0,0
"415",1928,7129.561018351,16406.82967394,6738.81649666401,29769.0700838562,5716.9326180816,24943.1832378634,0,0,0,0,0,0,0,0
"416",1929,3642.504764829,8296.225646928,3118.81559943267,11591.066954189,2408.84046478297,9149.81457379046,0,0,0,1.79787288998541,0,0,1.79787288998541,0
"417",1930,11848.767309788,26616.483966326,6504.27407227014,23816.7149024533,5521.57023890907,20329.1947155144,0,0,0,1.99996429914563,0,0,1.99996429914563,0
"418",1931,42281.767185445,94934.249931217,22976.7776190629,92090.4091399618,18716.1606644763,74335.8038628203,0,1.33034007389089,0,0,0,0,1.33034007389089,0
"419",1932,11590.991841542,25947.091497698,6152.34280624534,24445.7817762563,5250.84556324329,20937.4604863646,0,0,0,0,0,0,0,0
"420",1933,14927.950897689,33925.458157018,7036.41995715332,30323.8945592303,5856.8475199262,25587.0480268427,0,0,0,0,0,0,0,0
"421",1934,8781.800550986,19857.194763939,3975.74623546583,17290.9270589769,3271.53377267477,14275.0092877544,0,0,0,0,0,0,0,0
"422",1935,42245.748753444,95088.551516408,22769.6149276542,93905.5269657563,18268.2199078204,76284.8614869858,2.30455019309427,2.18164247384145,0,0,2.18661821529117,0,6.67281088222689,1
"423",1936,17955.125904102,40063.243212115,12003.7871127474,49678.4178319218,9781.31137888862,40961.0494324815,2.01295560622573,1.87168827611251,0,0,2.07320842102006,0,5.9578523033583,1
"424",1937,9053.626636115,20660.502915292,4902.95337996007,21118.2557863911,4050.31914830376,17782.2174921273,0,0,0,0,0,0,0,0
"425",1938,19753.389904216,44470.083504992,14512.2313922453,62962.934795905,12251.5421526481,52884.2004854209,0,0,0,0,0,0,0,0
"426",1939,11525.895672089,25922.051225859,7228.48754174573,31119.9034800824,5597.36781914114,25439.1627709983,0,0,0,0,0,0,0,0
"427",1940,17075.653301388,38432.508706384,10532.8160912697,46798.0646631397,9347.00807212421,40866.013509919,0,0,0,0,0,0,0,0
"428",1941,1514.532181192,3327.177247968,1729.77165462206,7140.71540110886,1380.80568904778,5844.19374393795,2.02724097670094,1.88194533612859,0,0,2.08120911080337,0,5.9903954236329,1
"429",1942,578.5589137,1357.411512755,289.580606976173,1054.95889723566,216.962907637798,858.824044208857,0,0,0,0,0,0,0,0
"430",1943.01,394.518156814,852.170116147,505.510276141826,1906.157056572,372.31787563814,1391.28759331279,0,0,0,0,0,0,0,0
"431",1943.02,294.03909666,629.079611711,191.963044337796,689.818657811732,165.755841280469,604.393971423574,0,0,0,0,0,0,0,0
"432",1943.03,764.515744789,1719.853621066,1586.82282119767,5939.48931395543,1341.93728270303,4969.04869498182,0,0,0,0,0,0,0,0
"433",1944.01,1447.087033771,3217.294695772,638.573130497373,3038.95948713665,648.622536774628,2779.68649238336,3,3,0,0,2.51749152433848,0,8.51749152433848,1
"434",1944.02,3760.285529959,8449.020341938,1752.5311777046,7990.23064938808,1532.02323623203,7034.39120643836,3,3,0,0,2.50996294791832,0,8.50996294791832,1
"435",1944.03,4804.714213585,10716.91337914,3099.95807822017,14600.8415895465,2597.17036790406,12652.4842465338,3,3,0,0,2.56365798304389,0,8.56365798304389,1
"436",1944.04,1053.297559817,2413.439289871,320.622807465406,1603.87031236629,288.496728131532,1347.31562941773,3,3,0,0,2.56790619422094,0,8.56790619422094,1
"437",1944.05,6669.422178745,14725.033484395,3471.69833135864,16309.8636216075,2960.58898213785,14122.7250932998,3,3,0,0,2.55005942949083,0,8.55005942949083,1
"438",1944.06,2486.833136907,5598.091024625,74.3764304982224,344.963082242259,49.079865104539,232.317974439383,3,3,0,0,2.56742308530985,0,8.56742308530985,1
"439",1945.01,739.593793079,1617.717321967,364.724911659329,1633.70354726426,339.641737832738,1400.42653224264,1.96900273289577,2.63769558061879,0,0,2.08838125173709,1.63336826723718,6.69507956525165,1
"440",1945.02,4341.125530898,9664.201945969,2495.28876877201,10942.7064244153,1929.47175257822,8363.1694578554,1.95126720862415,2.61621878270847,0,0,2.07872189198363,1.63795767654822,6.64620788331625,1
"441",1945.03,6070.284975736,13428.058378383,3688.27675889521,16001.6391250625,3095.34334982131,13549.554177759,1.99808502374713,2.66968473908127,0,0,2.09924115270767,1.62107516769408,6.76701091553607,1
"442",1946,3778.565198533,8321.022930989,1904.91685657201,8174.7545976183,1527.77811728716,6497.76569628549,1.9554247544221,2.62529817358276,0,0,2.08722551700462,1.64285573215691,6.66794844500948,1
"443",1947,20736.263452194,46196.730878848,12421.6913866954,45689.9932892311,10265.7593218297,37661.1439202764,0,0,0,0,0,0,0,0
"444",1948,15322.133980743,33917.42742268,9161.14371786774,34044.2852535237,7790.77371618811,28575.6735592566,0,0,0,0,0,0,0,0
"445",1949,16122.398214897,35716.884522245,9413.26120226832,34742.7476164052,8197.41485164264,30144.829644872,0,0,0,0,0,0,0,0
"446",1950,26287.34019282,58668.500002554,14981.8672818461,56592.6960650068,12071.6886913242,45148.6165925862,2.37280755012951,1.63279771207573,0,0,1.60165737240691,1.62596918280248,5.60726263461215,1
"447",1951,19749.987627252,44233.580228228,11402.2977795567,42085.7696031877,9237.28131598322,34176.8589493077,1.58071301675403,0,0,0,0,0,1.58071301675403,0
"448",1952,21684.194214406,48356.310564892,11986.9977366532,47770.390498544,10075.702452973,40110.3354369533,0,0,0,2.20087076144214,0,1.9329316636544,2.20087076144214,1
"449",1953,23218.176435999,51966.133398734,13350.5739576651,49679.8641145053,10794.615081873,39710.690226509,0,0,0,0,0,0,0,0
"450",1954,37662.884854826,84182.525872962,21077.2272031039,78805.2389627658,17601.7599132449,65125.8040283824,0,0,0,1.842686534932,0,0,1.842686534932,0
"451",1955,1917.746959385,4333.936749113,4283.33352262783,16545.9549263019,3372.27547825177,12991.9885228547,1.66853702263645,0,0,1.8117902497312,1.61992333146504,0,5.10025060383269,0
"452",1956,5770.777696768,12760.105706792,3278.90292238378,12523.1751336451,2517.4347154131,9481.22931165037,1.72021737958941,0,0,1.77251195453918,1.66766675522481,0,5.1603960893534,0
"453",1957,29407.771304236,65568.292489211,14100.5680921285,63142.5178109453,12224.8046168498,53735.6224875555,3,2.72863693829301,1.85209187515796,0,3,0,10.580728813451,1
"454",1958,2039.720172233,4595.668139179,1049.36773754932,4798.54961543641,768.415569697892,3549.07403685845,3,2.72120078218726,1.84965372697206,0,3,0,10.5708545091593,1
"455",1959,22819.180056531,51100.274585866,14373.6811322638,53805.5865239389,12010.4114097427,44618.3412773489,0,0,0,0,0,0,0,0
"456",1960,15964.078005144,36111.101127803,9498.10516941576,35176.6564463812,7446.4026086776,27719.8825946202,0,0,0,0,0,0,0,0
"457",1961,24988.204192222,55797.342001939,15601.7077359921,61298.4282947229,12834.1495720576,51486.4506249173,1.92580509583252,1.34226225287485,0,0,1.8332701713744,0,5.10133752008176,1
"458",1962,38893.351073636,86653.566132937,20717.9563486011,82383.684238899,17180.5556841229,68580.8925106835,2.64367939784791,1.35613298565655,0,0,2.30899972625318,0,6.30881210975764,1
"459",1963,22654.315375798,50298.584129579,11950.9908045762,49040.848924321,9741.75879888169,40247.8822233999,2.26617948313702,1.99608457423497,0,0,1.95179868991188,0,6.21406274728387,1
"460",1964,6444.451953055,14254.627844663,2897.22388151504,12060.1942702929,2636.66112518484,10999.6118614153,2.60805442489169,2.20829058552697,0,0,2.21081209240481,0,7.02715710282346,1
